MotorData.ActCurrent,MotorData.ActPosition,MotorData.ActSpeed,MotorData.IsAcceleration,MotorData.IsForce,MotorData.Motor_Pos1reached,MotorData.Motor_Pos2reached,MotorData.Motor_Pos3reached,MotorData.Motor_Pos4reached,NVL_Recv_Ind.GL_Metall,NVL_Recv_Ind.GL_NonMetall,NVL_Recv_Storage.GL_I_ProcessStarted,NVL_Recv_Storage.GL_I_Slider_IN,NVL_Recv_Storage.GL_I_Slider_OUT,NVL_Recv_Storage.GL_LightBarrier,NVL_Send_Storage.ActivateStorage,PLC_PRG.Gripper,PLC_PRG.MaterialIsMetal,Label
117,267583,-78764,1015,4,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-338,264219,-71717,0,-74,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-338,264219,-71717,0,-74,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-70,257984,-97991,0,-189,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-636,254939,-87696,-1015,-3,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-31,248298,-69600,0,31,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-31,248298,-69600,0,31,0,0,0,0,0,1,0,1,0,1,0,1,0,0
16,242295,-84651,-1015,-52,0,0,0,0,0,1,0,1,0,1,0,1,0,0
16,242295,-84651,-1015,-52,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-281,239192,-66236,0,38,0,0,0,0,0,1,0,1,0,1,0,1,0,0
198,232551,-84477,0,-6,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-867,226635,-77430,0,-10,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-867,226635,-77430,0,-10,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-263,223503,-60465,-1015,18,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-34,217094,-76647,2030,-131,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-66,211033,-86246,1015,-32,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-699,207988,-56869,1015,-25,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-699,207988,-56869,1015,-25,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-100,201086,-71485,0,-101,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-100,201086,-71485,0,-101,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-167,197896,-71079,0,-4,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-659,191806,-88624,-1015,6,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-787,185426,-97933,0,16,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-787,185426,-97933,0,16,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-8,182207,-92829,-1015,-168,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-581,176146,-94656,1015,-51,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-565,169505,-86855,-1015,7,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-565,169505,-86855,-1015,7,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-672,166228,-70586,-1015,-106,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-198,160370,-78590,-1015,-157,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-517,157093,-68382,0,16,0,0,0,0,0,1,0,1,0,1,0,1,0,0
176,150539,-66149,0,-159,0,0,0,0,0,1,0,1,0,1,0,1,0,0
176,150539,-66149,0,-159,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-244,144768,-74588,-1015,-10,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-244,144768,-74588,-1015,-10,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-230,140012,-29986,3016,-134,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-140,140012,-5626,0,-33,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-136,140012,0,0,-33,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-136,140012,0,0,-33,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-144,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-150,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-157,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-157,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-165,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-148,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-175,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-157,140012,0,0,-36,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-157,140012,0,0,-36,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-170,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-170,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-138,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-150,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-161,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-161,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-132,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-148,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-142,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-142,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-165,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-157,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-155,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-157,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-157,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-161,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-161,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-152,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-161,140012,0,0,-38,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-164,140012,0,0,-37,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-164,140012,0,0,-37,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-153,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-150,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-150,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-161,140012,0,0,-37,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-161,140012,0,0,-37,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-153,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-152,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-138,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-138,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-138,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-156,140012,0,0,-37,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-134,140012,0,0,-29,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-168,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-157,140012,0,0,-35,0,1,0,0,0,1,1,1,0,1,0,0,0,0
-157,140012,0,0,-35,0,1,0,0,0,1,1,1,0,1,0,0,0,0
-170,140012,0,0,-33,0,1,0,0,0,1,1,1,0,1,0,0,0,0
-167,140012,0,0,-33,0,1,0,0,0,1,1,1,0,1,0,0,0,0
-152,140012,0,0,-33,0,1,0,0,0,1,1,1,0,1,1,0,0,0
-152,140012,0,0,-33,0,1,0,0,0,1,1,1,0,1,1,0,0,0
-158,140012,0,0,-33,0,1,0,0,0,1,1,1,0,1,1,0,0,0
-169,140012,0,0,-32,0,1,0,0,0,1,1,0,0,1,1,0,0,0
-157,140012,0,0,-32,0,1,0,0,0,1,1,0,0,1,1,0,0,0
-144,140012,0,0,-34,0,1,0,0,0,1,1,0,0,1,1,0,0,0
-144,140012,0,0,-34,0,1,0,0,0,1,1,0,0,1,1,0,0,0
-144,140012,0,0,-34,0,1,0,0,0,1,1,0,0,1,1,0,0,0
-167,140012,0,0,-33,0,1,0,0,0,1,1,0,0,1,1,0,0,0
-142,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-152,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-156,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-156,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-165,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-161,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-161,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-165,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-165,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-144,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-163,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-163,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-152,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-152,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-152,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-165,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-168,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-153,140012,0,0,-37,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-153,140012,0,0,-37,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-144,140012,0,0,-35,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-148,140012,0,0,-37,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-158,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-152,140012,0,0,-36,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-152,140012,0,0,-36,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-160,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-144,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-148,140012,0,0,-36,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-148,140012,0,0,-36,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-145,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-156,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-156,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-168,140012,0,0,-36,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-158,140012,0,0,-35,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-159,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-142,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-142,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-148,140012,0,0,-36,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-161,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-161,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-160,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-160,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-160,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-144,140012,0,0,-35,0,1,0,0,0,1,1,0,1,1,0,0,0,0
-146,140012,0,0,-32,0,1,0,0,0,1,0,0,1,1,0,0,0,0
-150,140012,0,0,-36,0,1,0,0,0,1,0,0,1,1,0,0,0,0
-136,140012,0,0,-32,0,1,0,0,0,1,0,0,1,1,0,0,0,0
-136,140012,0,0,-32,0,1,0,0,0,1,0,0,1,1,0,0,0,0
-166,140012,0,0,-31,0,1,0,0,0,1,0,0,1,1,0,0,0,0
-148,140012,0,0,-32,0,1,0,0,0,1,0,0,1,1,0,0,0,0
-175,140012,0,0,-32,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-175,140012,0,0,-32,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-153,140012,0,0,-39,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-153,140012,0,0,-33,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-320,138098,-69774,-986,-123,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-763,134908,-71601,0,-156,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-763,134908,-71601,0,-156,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-763,134908,-71601,0,-156,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-759,128035,-89088,0,-61,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-333,122032,-58290,0,-12,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-508,118813,-91843,0,-176,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-548,112346,-70093,1015,-48,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-548,112346,-70093,1015,-48,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-743,109301,-90132,0,-187,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-273,102892,-77372,0,-69,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-238,96338,-64960,0,-147,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-238,96338,-64960,0,-147,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-319,92974,-72210,-1015,-127,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-761,87145,-64931,0,-74,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-891,84013,-99093,-1015,-75,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-97,77285,-70151,0,-26,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-97,77285,-70151,0,-26,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-97,77285,-70151,0,-26,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-108,71369,-83694,-1015,-34,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-386,68266,-66758,1015,-181,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-689,61683,-93960,0,-92,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-689,61683,-93960,0,-92,0,0,0,0,0,1,0,1,0,1,0,0,0,0
64,55709,-82853,-1015,-30,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-166,52664,-87087,1015,-242,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-79,45704,-74559,1015,-84,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-1068,39614,-68614,0,-162,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-1068,39614,-68614,0,-162,0,0,0,0,0,1,0,1,0,1,0,0,0,0
24,36482,-69252,0,-118,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-17,30015,-89117,0,-143,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-842,26883,-98223,-1015,-108,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-842,26883,-98223,-1015,-108,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-563,22040,-39092,-1015,-75,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-563,22040,-39092,-1015,-75,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-161,22011,0,0,-40,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-164,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,0,0,0
-183,22011,0,0,-35,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-183,22011,0,0,-35,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-177,22011,0,0,-40,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-182,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-171,22011,0,0,-40,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-167,22011,0,0,-35,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-167,22011,0,0,-35,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-178,22011,0,0,-36,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-169,22011,0,0,-37,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-169,22011,0,0,-37,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-173,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-156,22011,0,0,-36,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-156,22011,0,0,-36,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-179,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-180,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-182,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-169,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-169,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-174,22011,0,0,-40,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-179,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-172,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-181,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-181,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-181,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0,0
817,23374,53273,0,117,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-59,30160,68005,0,85,0,0,0,0,0,1,0,1,0,1,0,1,0,0
599,33205,81664,0,157,0,0,0,0,0,1,0,1,0,1,0,1,0,0
599,33205,81664,0,157,0,0,0,0,0,1,0,1,0,1,0,1,0,0
527,38947,64612,0,48,0,0,0,0,0,1,0,1,0,1,0,1,0,0
453,45588,98252,-1015,88,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-103,48894,81200,0,90,0,0,0,0,0,1,0,1,0,1,0,1,0,0
119,54955,73457,0,169,0,0,0,0,0,1,0,1,0,1,0,1,0,0
119,54955,73457,0,169,0,0,0,0,0,1,0,1,0,1,0,1,0,0
943,58232,84854,1015,109,0,0,0,0,0,1,0,1,0,1,0,1,0,0
826,64960,71949,0,192,0,0,0,0,0,1,0,1,0,1,0,1,0,0
798,71195,90219,1015,104,0,0,0,0,0,1,0,1,0,1,0,1,0,0
808,74472,91118,-1015,107,0,0,0,0,0,1,0,1,0,1,0,1,0,0
808,74472,91118,-1015,107,0,0,0,0,0,1,0,1,0,1,0,1,0,0
808,74472,91118,-1015,107,0,0,0,0,0,1,0,1,0,1,0,1,0,0
844,81693,69774,0,35,0,0,0,0,0,1,0,1,0,1,0,1,0,0
181,85057,71456,0,177,0,0,0,0,0,1,0,1,0,1,0,1,0,0
181,85057,71456,0,177,0,0,0,0,0,1,0,1,0,1,0,1,0,0
355,91205,65192,-2030,166,0,0,0,0,0,1,0,1,0,1,0,1,0,0
186,94975,76125,0,-37,0,0,0,0,0,1,0,1,0,1,0,1,0,0
644,101210,70151,0,7,0,0,0,0,0,1,0,1,0,1,0,1,0,0
223,107126,84941,-1015,175,0,0,0,0,0,1,0,1,0,1,0,1,0,0
552,110809,60726,0,178,0,0,0,0,0,1,0,1,0,1,0,1,0,0
552,110809,60726,0,178,0,0,0,0,0,1,0,1,0,1,0,1,0,0
127,116899,70789,0,15,0,0,0,0,0,1,0,1,0,1,0,1,0,0
266,122728,74994,-1015,102,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-20,126498,79866,-1015,49,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-20,126498,79866,-1015,49,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-20,126498,79866,-1015,49,0,0,0,0,0,1,0,1,0,1,0,1,0,0
439,132646,98687,0,43,0,0,0,0,0,1,0,1,0,1,0,1,0,0
113,138504,72094,0,45,0,0,0,0,0,1,0,1,0,1,0,1,0,0
206,142100,101152,0,113,0,0,0,0,0,1,0,1,0,1,0,1,0,0
349,148335,63104,0,186,0,0,0,0,0,1,0,1,0,1,0,1,0,0
349,148335,63104,0,186,0,0,0,0,0,1,0,1,0,1,0,1,0,0
647,154251,97962,0,133,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1027,157441,70847,0,-20,0,0,0,0,0,1,0,1,0,1,0,1,0,0
855,164256,86536,0,158,0,0,0,0,0,1,0,1,0,1,0,1,0,0
855,164256,86536,0,158,0,0,0,0,0,1,0,1,0,1,0,1,0,0
550,167620,92104,-2030,73,0,0,0,0,0,1,0,1,0,1,0,1,0,0
586,173855,62814,0,47,0,0,0,0,0,1,0,1,0,1,0,1,0,0
194,177625,84796,0,55,0,0,0,0,0,1,0,1,0,1,0,1,0,0
205,183860,66410,1015,19,0,0,0,0,0,1,0,1,0,1,0,1,0,0
205,183860,66410,1015,19,0,0,0,0,0,1,0,1,0,1,0,1,0,0
205,183860,66410,1015,19,0,0,0,0,0,1,0,1,0,1,0,1,0,0
586,190095,94424,0,156,0,0,0,0,0,1,0,1,0,1,0,1,0,0
281,193865,75168,0,214,0,0,0,0,0,1,0,1,0,1,0,1,0,0
673,199868,89204,0,-53,0,0,0,0,0,1,0,1,0,1,0,1,0,0
786,203058,69049,0,50,0,0,0,0,0,1,0,1,0,1,0,1,0,0
786,203058,69049,0,50,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-26,209293,83433,1015,135,0,0,0,0,0,1,0,1,0,1,0,1,0,0
215,215789,69513,0,110,0,0,0,0,0,1,0,1,0,1,0,1,0,0
496,218979,89088,-1015,-64,0,0,0,0,0,1,0,1,0,1,0,1,0,0
496,218979,89088,-1015,-64,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-264,224982,92046,0,-11,0,0,0,0,0,1,0,1,0,1,0,1,0,0
12,228984,77256,-1015,134,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-16,235074,70615,-1015,131,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-16,235074,70615,-1015,131,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-16,235074,70615,-1015,131,0,0,0,0,0,1,0,1,0,1,0,1,0,0
671,241222,87580,0,-6,0,0,0,0,0,1,0,1,0,1,0,1,0,0
671,241222,87580,0,-6,0,0,0,0,0,1,0,1,0,1,0,1,0,0
28,250995,68092,0,120,0,0,0,0,0,1,0,1,0,1,0,1,0,0
672,254185,91263,0,16,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-197,261058,94337,-1015,126,0,0,0,0,0,1,0,1,0,1,0,1,0,0
139,264364,81229,1015,-42,0,0,0,0,0,1,0,1,0,1,0,1,0,0
139,264364,81229,1015,-42,0,0,0,0,0,1,0,1,0,1,0,1,0,0
318,270193,70876,-1015,41,0,0,0,0,0,1,0,1,0,1,0,1,0,0
120,273325,96889,0,-107,0,0,0,0,0,1,0,1,0,1,0,1,0,0
210,280285,75603,0,101,0,0,0,0,0,1,0,1,0,1,0,1,0,0
210,280285,75603,0,101,0,0,0,0,0,1,0,1,0,1,0,1,0,0
210,280285,75603,0,101,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-200,286665,82389,0,-7,0,0,0,0,0,1,0,1,0,1,0,1,0,0
37,289884,65134,-1015,24,0,0,0,0,0,1,0,1,0,1,0,1,0,0
45,294350,90799,0,-24,0,0,0,0,0,1,0,1,0,1,0,1,0,0
280,300527,68498,0,27,0,0,0,0,0,1,0,1,0,1,0,1,0,0
280,300527,68498,0,27,0,0,0,0,0,1,0,1,0,1,0,1,0,0
585,306356,90335,1015,-13,0,0,0,0,0,1,0,1,0,1,0,1,0,0
26,310184,100601,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
822,316448,82563,0,128,0,0,0,0,0,1,0,1,0,1,0,1,0,0
650,322596,94453,-1015,-51,0,0,0,0,0,1,0,1,0,1,0,1,0,0
650,322596,94453,-1015,-51,0,0,0,0,0,1,0,1,0,1,0,1,0,0
61,326279,104168,1015,102,0,0,0,0,0,1,0,1,0,1,0,1,0,0
758,332282,87609,1015,-8,0,0,0,0,0,1,0,1,0,1,0,1,0,0
30,335414,82795,0,227,0,0,0,0,0,1,0,1,0,1,0,1,0,0
30,335414,82795,0,227,0,0,0,0,0,1,0,1,0,1,0,1,0,0
30,335414,82795,0,227,0,0,0,0,0,1,0,1,0,1,0,1,0,0
217,341794,86159,0,19,0,0,0,0,0,1,0,1,0,1,0,1,0,0
988,345651,84564,1015,149,0,0,0,0,0,1,0,1,0,1,0,1,0,0
232,351799,99615,0,155,0,0,0,0,0,1,0,1,0,1,0,1,0,0
232,351799,99615,0,155,0,0,0,0,0,1,0,1,0,1,0,1,0,0
209,358121,68411,0,-25,0,0,0,0,0,1,0,1,0,1,0,1,0,0
30,362123,91756,0,108,0,0,0,0,1,0,0,1,0,1,0,1,1,0
334,367952,83288,0,13,0,0,0,0,1,0,0,1,0,1,0,1,1,0
924,371577,81519,0,198,0,0,0,0,1,0,0,1,0,1,0,1,1,0
134,378363,90799,0,117,0,0,0,0,1,0,0,1,0,1,0,1,1,0
134,378363,90799,0,117,0,0,0,0,1,0,0,1,0,1,0,1,1,0
412,381553,86478,0,13,0,0,0,0,1,0,0,1,0,1,0,1,1,0
884,387411,70035,-2001,209,0,0,0,0,1,0,0,1,0,1,0,1,1,0
577,389992,0,0,89,0,0,0,0,1,0,0,1,0,1,0,1,1,0
577,389992,0,0,89,0,0,0,0,1,0,0,1,0,1,0,1,1,0
337,389992,0,0,77,0,0,0,0,1,0,0,1,0,1,0,1,1,0
337,389992,0,0,77,0,0,0,0,1,0,0,1,0,1,0,1,1,0
343,389992,0,0,76,0,0,0,1,1,0,0,1,0,1,0,1,1,0
341,389992,0,0,72,0,0,0,1,1,0,0,1,0,1,0,1,1,0
348,389992,0,0,74,0,0,0,1,1,0,0,1,0,1,0,1,1,0
348,389992,0,0,74,0,0,0,1,1,0,0,1,0,1,0,1,1,0
332,389992,0,0,73,0,0,0,1,1,0,0,1,0,1,0,1,1,0
348,389992,0,0,77,0,0,0,1,1,0,0,1,0,1,0,1,1,0
342,389992,0,0,73,0,0,0,1,1,0,0,1,0,1,0,1,1,0
325,389992,0,0,73,0,0,0,1,1,0,0,1,0,1,0,1,1,0
325,389992,0,0,73,0,0,0,1,1,0,0,1,0,1,0,1,1,0
352,389992,0,0,74,0,0,0,1,1,0,0,1,0,1,0,1,1,0
325,389992,0,0,74,0,0,0,1,1,0,0,1,0,1,0,1,1,0
350,389992,0,0,76,0,0,0,1,1,0,0,1,0,1,0,1,1,0
336,389992,0,0,76,0,0,0,1,1,0,0,1,0,1,0,1,1,0
336,389992,0,0,76,0,0,0,1,1,0,0,1,0,1,0,1,1,0
336,389992,0,0,76,0,0,0,1,1,0,0,1,0,1,0,1,1,0
339,389992,0,0,78,0,0,0,1,1,0,0,1,0,1,0,1,1,0
339,389992,0,0,80,0,0,0,1,1,0,0,1,0,1,0,1,1,0
334,389992,0,0,76,0,0,0,1,1,0,0,1,0,1,0,1,1,0
335,389992,0,0,73,0,0,0,1,1,0,0,1,0,1,0,1,1,0
335,389992,0,0,73,0,0,0,1,1,0,0,1,0,1,0,1,1,0
344,389992,0,0,70,0,0,0,1,1,0,0,1,0,1,0,1,1,0
